2021.9.7	31,485,813 	18,964,954 	313 	11,109,894 	10,303,933 	16,504,026 	6,792,624 	1,323,730 	2,548,163 	544,667 	245 	67 	1 
2021.9.8	31,872,050 	19,272,486 	325 	11,112,410 	10,312,148 	16,835,716 	6,994,360 	1,336,006 	2,587,918 	629,972 	251 	73 	1 
2021.9.9	32,312,331 	19,564,920 	340 	11,114,522 	10,320,002 	17,209,487 	7,189,492 	1,347,653 	2,640,669 	707,773 	263 	76 	1 
2021.9.10	32,965,589 	19,983,032 	348 	11,116,720 	10,329,161 	17,747,549 	7,477,855 	1,358,443 	2,742,877 	817,573 	269 	78 	1 
2021.9.11	33,294,254 	20,195,646 	350 	11,117,319 	10,331,162 	18,001,961 	7,620,525 	1,368,219 	2,806,755 	875,740 	271 	78 	1 
2021.9.12	33,316,181 	20,221,409 	352 	11,117,384 	10,331,240 	18,016,867 	7,637,480 	1,371,165 	2,810,765 	881,524 	272 	79 	1 
2021.9.13	34,144,438 	20,644,835 	363 	11,118,130 	10,333,602 	18,450,821 	8,035,658 	1,378,496 	3,196,991 	897,079 	281 	81 	1 
2021.9.14	34,746,831 	20,869,863 	386 	11,118,614 	10,336,376 	18,788,393 	8,237,825 	1,388,787 	3,451,037 	906,875 	298 	87 	1 
2021.9.15	35,123,293 	21,310,394 	404 	11,118,964 	10,338,728 	19,011,044 	8,647,137 	1,398,916 	3,594,369 	925,613 	313 	90 	1 
2021.9.16	35,554,155 	21,624,622 	417 	11,119,255 	10,341,293 	19,258,331 	8,932,713 	1,408,916 	3,767,653 	941,700 	325 	90 	2 
2021.9.17	36,215,391 	22,069,842 	425 	11,119,915 	10,347,709 	19,606,771 	9,301,921 	1,420,624 	4,068,081 	999,588 	330 	93 	2 
2021.9.18	36,608,023 	22,260,462 	432 	11,120,114 	10,350,415 	19,788,733 	9,457,892 	1,425,526 	4,273,650 	1,026,629 	336 	94 	2 
2021.9.19	36,629,389 	22,286,578 	440 	11,120,147 	10,350,692 	19,799,609 	9,481,918 	1,425,728 	4,283,905 	1,028,240 	340 	98 	2 
2021.9.20	36,659,485 	22,300,731 	450 	11,120,175 	10,350,975 	19,810,905 	9,493,330 	1,425,759 	4,302,646 	1,030,667 	348 	100 	2 
2021.9.21	36,666,106 	22,305,177 	461 	11,120,194 	10,351,188 	19,813,744 	9,496,882 	1,425,770 	4,306,398 	1,031,337 	355 	104 	2 
2021.9.22	36,693,764 	22,321,355 	477 	11,120,242 	10,351,791 	19,826,176 	9,509,313 	1,425,896 	4,321,450 	1,034,355 	368 	107 	2 
2021.9.23	37,255,968 	22,698,728 	493 	11,120,751 	10,359,385 	20,086,760 	9,797,426 	1,430,843 	4,617,614 	1,111,074 	379 	112 	2 
2021.9.24	37,873,406 	23,114,342 	505 	11,121,310 	10,368,478 	20,373,005 	10,126,402 	1,435,408 	4,943,683 	1,184,054 	390 	113 	2 
2021.9.25	38,186,843 	23,330,257 	524 	11,121,385 	10,372,751 	20,506,418 	10,303,210 	1,436,318 	5,122,722 	1,217,978 	406 	116 	2 
2021.9.26	38,213,367 	23,354,272 	535 	11,121,406 	10,373,232 	20,518,725 	10,324,396 	1,437,063 	5,136,173 	1,219,581 	417 	116 	2 
2021.9.27	38,630,961 	24,067,024 	562 	11,121,757 	10,380,309 	20,725,427 	10,752,041 	1,440,927 	5,342,850 	1,493,747 	443 	117 	2 
2021.9.28	38,888,706 	24,758,004 	591 	11,122,108 	10,388,902 	20,842,418 	11,209,240 	1,444,333 	5,479,847 	1,715,529 	470 	119 	2 
2021.9.29	39,120,590 	25,285,384 	623 	11,122,618 	10,398,851 	20,949,132 	11,578,275 	1,448,682 	5,600,158 	1,859,576 	500 	120 	3 
2021.9.30	39,465,231 	25,828,088 	641 	11,123,248 	10,418,874 	21,111,014 	11,956,412 	1,452,264 	5,778,705 	2,000,538 	515 	123 	3 
2021.10.1	39,702,336 	26,690,395 	677 	11,123,806 	10,461,337 	21,203,866 	12,568,364 	1,454,931 	5,919,733 	2,205,763 	545 	127 	5 
2021.10.2	39,827,177 	27,097,963 	686 	11,123,868 	10,467,615 	21,250,715 	12,852,847 	1,456,877 	5,995,717 	2,320,624 	554 	127 	5 
2021.10.3	39,830,649 	27,131,493 	704 	11,123,891 	10,468,058 	21,251,512 	12,877,518 	1,456,972 	5,998,274 	2,328,945 	569 	130 	5 
2021.10.4	39,856,275 	27,341,877 	747 	11,124,111 	10,491,369 	21,257,768 	13,055,449 	1,457,210 	6,017,186 	2,337,849 	604 	138 	5 
2021.10.5	39,901,676 	28,109,256 	780 	11,124,889 	10,552,652 	21,270,580 	13,729,067 	1,460,011 	6,046,196 	2,367,526 	633 	141 	6 
2021.10.6	39,939,006 	28,621,230 	807 	11,125,650 	10,590,485 	21,283,147 	14,176,879 	1,462,826 	6,067,383 	2,391,040 	660 	141 	6 
2021.10.7	39,976,133 	29,333,178 	836 	11,126,287 	10,633,146 	21,296,809 	14,815,192 	1,465,287 	6,087,750 	2,419,553 	688 	142 	6 
2021.10.8	40,021,443 	30,433,329 	877 	11,127,069 	10,690,938 	21,313,282 	15,781,859 	1,467,509 	6,113,583 	2,493,023 	723 	146 	8 
2021.10.9	40,032,345 	30,537,478 	924 	11,127,226 	10,695,105 	21,315,294 	15,870,772 	1,467,937 	6,121,888 	2,503,664 	757 	158 	9 
2021.10.10	40,035,117 	30,555,696 	934 	11,127,259 	10,696,568 	21,315,867 	15,885,425 	1,468,219 	6,123,772 	2,505,484 	767 	158 	9 
2021.10.11	40,128,909 	30,722,139 	958 	11,127,458 	10,705,963 	21,324,762 	15,981,340 	1,468,371 	6,208,318 	2,566,465 	791 	158 	9 
2021.10.12	40,235,776 	31,324,045 	1,719 	11,127,939 	10,739,220 	21,343,786 	16,436,400 	1,470,427 	6,293,624 	2,677,998 	1,505 	204 	10 
2021.10.13	40,293,633 	31,736,329 	3,119 	11,128,447 	10,768,555 	21,361,644 	16,739,719 	1,472,510 	6,331,032 	2,755,545 	2,886 	223 	10 
2021.10.14	40,348,732 	32,194,785 	4,860 	11,128,899 	10,796,143 	21,380,076 	17,081,692 	1,473,964 	6,365,793 	2,842,986 	4,618 	232 	10 
2021.10.15	40,438,451 	32,916,381 	7,180 	11,129,442 	10,832,331 	21,403,005 	17,591,294 	1,476,036 	6,429,968 	3,016,720 	6,921 	249 	10 
2021.10.16	40,502,907 	33,271,959 	7,306 	11,129,587 	10,847,393 	21,414,103 	17,825,490 	1,476,859 	6,482,358 	3,122,217 	7,045 	251 	10 
2021.10.17	40,504,836 	33,291,809 	7,322 	11,129,598 	10,847,868 	21,415,079 	17,838,962 	1,477,359 	6,482,800 	3,127,620 	7,061 	251 	10 
2021.10.18	40,576,788 	33,923,001 	8,814 	11,130,022 	10,871,116 	21,474,790 	18,228,502 	1,478,665 	6,493,311 	3,344,718 	8,548 	256 	10 
2021.10.19	40,614,269 	34,370,745 	10,904 	11,130,448 	10,893,299 	21,504,016 	18,513,659 	1,479,860 	6,499,945 	3,483,927 	10,629 	262 	13 
2021.10.20	40,683,386 	34,695,529 	15,224 	11,130,869 	10,922,655 	21,565,658 	18,720,009 	1,481,202 	6,505,657 	3,571,663 	14,942 	268 	14 
2021.10.21	40,743,264 	35,104,822 	21,103 	11,131,164 	10,936,003 	21,618,715 	18,981,709 	1,482,168 	6,511,217 	3,704,942 	20,812 	277 	14 
2021.10.22	40,809,453 	35,739,263 	27,287 	11,131,533 	10,951,911 	21,675,166 	19,355,897 	1,483,685 	6,519,069 	3,947,770 	26,961 	312 	14 
2021.10.23	40,861,034 	36,073,582 	27,873 	11,131,591 	10,957,591 	21,722,183 	19,535,706 	1,484,192 	6,523,068 	4,096,093 	27,530 	328 	15 
2021.10.24	40,864,911 	36,090,593 	27,899 	11,131,596 	10,957,841 	21,725,184 	19,545,365 	1,484,720 	6,523,411 	4,102,667 	27,547 	337 	15 
2021.10.25	40,943,503 	36,524,323 	36,986 	11,131,814 	10,968,457 	21,794,998 	19,761,320 	1,485,935 	6,530,756 	4,308,611 	36,570 	398 	18 
2021.10.26	40,984,806 	36,806,120 	50,046 	11,132,078 	10,978,502 	21,827,558 	19,901,571 	1,487,217 	6,537,953 	4,438,830 	49,577 	451 	18 
2021.10.27	41,062,630 	37,065,052 	63,445 	11,132,298 	10,987,198 	21,897,173 	20,028,762 	1,488,269 	6,544,890 	4,560,823 	62,920 	505 	20 
2021.10.28	41,125,886 	37,689,399 	73,002 	11,132,623 	10,996,375 	21,951,327 	20,321,415 	1,489,289 	6,552,647 	4,882,320 	72,259 	723 	20 
2021.10.29	41,186,557 	38,392,184 	83,167 	11,132,886 	11,007,640 	21,999,898 	20,634,462 	1,490,687 	6,563,086 	5,259,395 	82,289 	854 	24 
2021.10.30	41,222,933 	38,750,972 	86,540 	11,132,949 	11,010,629 	22,030,285 	20,782,232 	1,491,195 	6,568,504 	5,466,916 	85,624 	892 	24 
2021.10.31	41,225,869 	38,772,345 	86,795 	11,132,954 	11,010,743 	22,032,438 	20,792,393 	1,491,474 	6,569,003 	5,477,735 	85,857 	913 	25 
2021.11.1	41,309,249 	38,891,939 	121,440 	11,133,097 	11,014,100 	22,104,384 	20,841,805 	1,492,059 	6,579,709 	5,543,975 	112,567 	8,803 	70 
2021.11.2	41,352,035 	38,979,861 	178,309 	11,133,298 	11,017,196 	22,138,496 	20,876,539 	1,492,513 	6,587,728 	5,593,613 	164,684 	13,496 	129 
2021.11.3	41,417,262 	39,056,290 	235,922 	11,133,553 	11,019,662 	22,196,223 	20,909,681 	1,493,170 	6,594,316 	5,633,777 	218,164 	17,569 	189 
2021.11.4	41,478,098 	39,181,016 	281,225 	11,133,757 	11,021,981 	22,249,870 	20,962,664 	1,493,933 	6,600,538 	5,702,438 	258,943 	22,011 	271 
2021.11.5	41,549,724 	39,343,887 	339,926 	11,133,954 	11,025,480 	22,312,177 	21,031,051 	1,494,578 	6,609,015 	5,792,778 	311,194 	28,347 	385 
2021.11.6	41,595,199 	39,406,922 	362,313 	11,133,972 	11,026,258 	22,353,904 	21,058,872 	1,494,761 	6,612,562 	5,827,031 	331,143 	30,768 	402 
2021.11.7	41,597,377 	39,411,305 	363,012 	11,133,973 	11,026,285 	22,355,723 	21,060,532 	1,494,868 	6,612,813 	5,829,620 	331,680 	30,917 	415 
2021.11.8	41,714,400 	39,575,550 	547,646 	11,134,054 	11,027,910 	22,462,272 	21,130,043 	1,495,535 	6,622,539 	5,922,062 	412,036 	134,727 	883 
2021.11.9	41,760,567 	39,701,944 	648,804 	11,134,123 	11,029,355 	22,500,524 	21,166,639 	1,495,966 	6,629,954 	6,009,984 	478,833 	168,742 	1,229 
2021.11.10	41,829,567 	39,809,592 	744,848 	11,134,185 	11,030,676 	22,563,057 	21,226,583 	1,496,495 	6,635,830 	6,055,838 	549,360 	193,444 	2,044 
2021.11.11	41,894,089 	39,918,611 	853,394 	11,134,254 	11,031,929 	22,620,915 	21,283,977 	1,496,945 	6,641,975 	6,105,760 	610,705 	239,732 	2,957 
2021.11.12	41,972,767 	40,068,375 	998,371 	11,134,303 	11,033,870 	22,691,848 	21,350,831 	1,497,463 	6,649,153 	6,186,211 	685,539 	308,902 	3,930 
2021.11.13	42,028,222 	40,169,626 	1,049,266 	11,134,307 	11,034,245 	22,743,974 	21,396,718 	1,497,597 	6,652,344 	6,241,066 	708,899 	336,353 	4,014 
2021.11.14	42,030,519 	40,172,973 	1,051,529 	11,134,308 	11,034,257 	22,745,723 	21,398,994 	1,497,644 	6,652,844 	6,242,078 	709,771 	337,551 	4,207 
2021.11.15	42,093,074 	40,261,974 	1,216,895 	11,134,344 	11,035,131 	22,800,852 	21,463,341 	1,497,986 	6,659,892 	6,265,516 	829,343 	382,667 	4,885 
2021.11.16	42,127,073 	40,309,704 	1,358,912 	11,134,361 	11,036,035 	22,829,049 	21,495,129 	1,498,428 	6,665,235 	6,280,112 	949,626 	403,481 	5,805 
2021.11.17	42,173,022 	40,376,619 	1,494,883 	11,134,371 	11,037,019 	22,870,257 	21,549,900 	1,498,887 	6,669,507 	6,290,813 	1,065,769 	422,105 	7,009 
2021.11.18	42,218,428 	40,437,306 	1,626,158 	11,134,431 	11,038,030 	22,912,324 	21,597,733 	1,499,232 	6,672,441 	6,302,311 	1,160,484 	457,607 	8,067 
2021.11.19	42,268,284 	40,515,152 	1,782,236 	11,134,476 	11,039,657 	22,957,933 	21,653,746 	1,499,639 	6,676,236 	6,322,110 	1,270,125 	502,836 	9,275 
2021.11.20	42,295,366 	40,554,182 	1,824,540 	11,134,478 	11,039,922 	22,983,338 	21,683,528 	1,499,734 	6,677,816 	6,330,998 	1,294,575 	520,612 	9,353 
2021.11.21	42,296,772 	40,556,350 	1,826,567 	11,134,478 	11,039,933 	22,984,588 	21,685,234 	1,499,786 	6,677,920 	6,331,397 	1,295,548 	521,593 	9,426 
2021.11.22	42,346,462 	40,644,660 	1,977,395 	11,134,491 	11,040,693 	23,030,116 	21,761,723 	1,500,074 	6,681,781 	6,342,170 	1,407,246 	560,219 	9,930 
2021.11.23	42,375,263 	40,688,915 	2,124,043 	11,134,501 	11,041,461 	23,055,804 	21,796,015 	1,500,379 	6,684,579 	6,351,060 	1,529,817 	583,485 	10,741 
2021.11.24	42,422,505 	40,750,772 	2,285,185 	11,134,525 	11,042,437 	23,100,146 	21,848,871 	1,500,693 	6,687,141 	6,358,771 	1,667,461 	606,144 	11,580 
2021.11.25	42,471,012 	40,818,441 	2,491,401 	11,134,546 	11,043,571 	23,145,944 	21,906,227 	1,500,979 	6,689,543 	6,367,664 	1,834,438 	644,611 	12,352 
2021.11.26	42,527,341 	40,906,432 	2,789,265 	11,134,624 	11,045,132 	23,198,544 	21,977,473 	1,501,296 	6,692,877 	6,382,531 	2,079,429 	696,617 	13,219 
2021.11.27	42,559,957 	40,952,408 	2,861,915 	11,134,625 	11,045,397 	23,229,692 	22,016,549 	1,501,366 	6,694,274 	6,389,096 	2,132,738 	715,876 	13,301 
2021.11.28	42,560,959 	40,954,222 	2,864,588 	11,134,625 	11,045,441 	23,230,581 	22,017,937 	1,501,405 	6,694,348 	6,389,439 	2,134,321 	716,784 	13,483 
2021.11.29	42,592,254 	41,060,694 	3,046,256 	11,134,688 	11,046,452 	23,258,576 	22,113,321 	1,501,610 	6,697,380 	6,399,311 	2,285,796 	746,614 	13,846 
2021.11.30	42,614,335 	41,109,998 	3,237,531 	11,134,754 	11,047,721 	23,277,610 	22,152,531 	1,501,919 	6,700,052 	6,407,827 	2,452,142 	770,852 	14,537 
2021.12.1	42,638,441 	41,176,161 	3,400,811 	11,134,763 	11,048,787 	23,299,682 	22,210,625 	1,502,113 	6,701,883 	6,414,636 	2,593,706 	792,184 	14,921 
2021.12.2	42,661,374 	41,237,428 	3,584,423 	11,134,775 	11,049,743 	23,320,558 	22,263,718 	1,502,280 	6,703,761 	6,421,687 	2,742,910 	826,166 	15,347 
2021.12.3	42,696,012 	41,328,856 	3,866,606 	11,134,782 	11,050,867 	23,351,220 	22,340,621 	1,502,591 	6,707,419 	6,434,777 	2,964,730 	885,947 	15,929 
2021.12.4	42,717,699 	41,382,122 	3,963,502 	11,134,782 	11,051,137 	23,370,894 	22,388,043 	1,502,650 	6,709,373 	6,440,292 	3,034,869 	912,689 	15,944 
2021.12.5	42,719,448 	41,384,128 	3,967,223 	11,134,782 	11,051,152 	23,372,392 	22,389,682 	1,502,682 	6,709,592 	6,440,612 	3,037,292 	913,857 	16,074 
2021.12.6	42,772,209 	41,450,656 	4,256,520 	11,134,789 	11,051,886 	23,419,613 	22,444,545 	1,502,945 	6,714,862 	6,451,280 	3,250,565 	989,612 	16,343 
2021.12.7	42,810,586 	41,493,191 	4,551,422 	11,134,789 	11,052,734 	23,453,740 	22,476,692 	1,503,187 	6,718,870 	6,460,578 	3,467,525 	1,067,177 	16,720 
2021.12.8	42,857,050 	41,545,385 	4,857,664 	11,134,789 	11,053,650 	23,496,074 	22,519,213 	1,503,516 	6,722,671 	6,469,006 	3,681,850 	1,158,452 	17,362 
2021.12.9	42,902,912 	41,600,913 	5,305,869 	11,134,790 	11,054,538 	23,538,414 	22,565,000 	1,503,856 	6,725,852 	6,477,519 	3,946,171 	1,341,855 	17,843 
2021.12.10	42,954,848 	41,676,524 	6,078,275 	11,134,799 	11,055,801 	23,585,968 	22,625,672 	1,504,248 	6,729,833 	6,490,803 	4,311,719 	1,748,078 	18,478 
2021.12.11	42,981,084 	41,711,222 	6,358,273 	11,134,799 	11,056,060 	23,610,324 	22,654,696 	1,504,314 	6,731,647 	6,496,152 	4,440,210 	1,899,561 	18,502 
2021.12.12	42,983,194 	41,712,712 	6,366,786 	11,134,799 	11,056,072 	23,612,232 	22,655,843 	1,504,314 	6,731,849 	6,496,483 	4,444,797 	1,903,487 	18,502 
2021.12.13	43,060,716 	41,776,065 	7,154,247 	11,134,801 	11,057,273 	23,682,741 	22,706,177 	1,504,669 	6,738,505 	6,507,946 	4,785,318 	2,350,028 	18,901 
2021.12.14	43,116,376 	41,820,253 	7,961,455 	11,134,801 	11,058,519 	23,733,075 	22,738,438 	1,504,925 	6,743,575 	6,518,371 	5,137,506 	2,804,692 	19,257 
2021.12.15	43,204,838 	41,878,501 	8,892,921 	11,134,803 	11,059,834 	23,817,597 	22,786,627 	1,505,268 	6,747,170 	6,526,772 	5,616,047 	3,257,053 	19,821 
2021.12.16	43,300,593 	41,939,065 	9,781,164 	11,134,803 	11,060,990 	23,909,421 	22,837,806 	1,505,602 	6,750,767 	6,534,667 	6,100,407 	3,660,463 	20,294 
